year,round,race_name,circuit,country,driver,driver_full,constructor,grid,position,status,points,weather,circuit_type,date,quali_position,q1,q2,q3,positions_gained
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Hülkenberg,Nico Hülkenberg,Sauber,5,14,+1 Lap,0.0,dry,mixed,2013-11-03,6.0,1:41.631,1:40.931,1:40.576,-9
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Bottas,Valtteri Bottas,Williams,15,15,+1 Lap,0.0,dry,mixed,2013-11-03,16.0,1:41.862,1:41.447,,0
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Ricciardo,Daniel Ricciardo,Toro Rosso,9,16,+1 Lap,0.0,dry,mixed,2013-11-03,10.0,1:41.884,1:40.852,1:41.111,-7
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Vergne,Jean-Éric Vergne,Toro Rosso,13,17,+1 Lap,0.0,dry,mixed,2013-11-03,14.0,1:41.692,1:41.279,,-4
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,van der Garde,Giedo van der Garde,Caterham,18,18,+1 Lap,0.0,dry,mixed,2013-11-03,19.0,1:43.252,,,0
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Pic,Charles Pic,Caterham,19,19,+1 Lap,0.0,dry,mixed,2013-11-03,21.0,1:43.528,,,0
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Bianchi,Jules Bianchi,Marussia,21,20,+2 Laps,0.0,dry,mixed,2013-11-03,20.0,1:43.398,,,1
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Chilton,Max Chilton,Marussia,20,21,+2 Laps,0.0,dry,mixed,2013-11-03,22.0,1:44.198,,,-1
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Räikkönen,Kimi Räikkönen,Lotus F1,22,22,Accident,0.0,dry,mixed,2013-11-03,5.0,1:41.276,1:40.971,1:40.542,0
2013,18,United States Grand Prix,Circuit of the Americas,USA,Vettel,Sebastian Vettel,Red Bull,1,1,Finished,25.0,dry,mixed,2013-11-17,1.0,1:38.516,1:37.065,1:36.338,0
2013,18,United States Grand Prix,Circuit of the Americas,USA,Grosjean,Romain Grosjean,Lotus F1,3,2,Finished,18.0,dry,mixed,2013-11-17,3.0,1:38.676,1:37.523,1:37.155,1
2013,18,United States Grand Prix,Circuit of the Americas,USA,Webber,Mark Webber,Red Bull,2,3,Finished,15.0,dry,mixed,2013-11-17,2.0,1:38.161,1:37.312,1:36.441,-1
2013,18,United States Grand Prix,Circuit of the Americas,USA,Hamilton,Lewis Hamilton,Mercedes,5,4,Finished,12.0,dry,mixed,2013-11-17,5.0,1:37.959,1:37.854,1:37.345,1
2013,18,United States Grand Prix,Circuit of the Americas,USA,Alonso,Fernando Alonso,Ferrari,6,5,Finished,10.0,dry,mixed,2013-11-17,6.0,1:38.929,1:37.368,1:37.376,1
2013,18,United States Grand Prix,Circuit of the Americas,USA,Hülkenberg,Nico Hülkenberg,Sauber,4,6,Finished,8.0,dry,mixed,2013-11-17,4.0,1:38.339,1:37.828,1:37.296,-2
2013,18,United States Grand Prix,Circuit of the Americas,USA,Pérez,Sergio Pérez,McLaren,7,7,Finished,6.0,dry,mixed,2013-11-17,7.0,1:38.367,1:38.040,1:37.452,0
2013,18,United States Grand Prix,Circuit of the Americas,USA,Bottas,Valtteri Bottas,Williams,9,8,Finished,4.0,dry,mixed,2013-11-17,9.0,1:37.821,1:37.439,1:37.836,1
2013,18,United States Grand Prix,Circuit of the Americas,USA,Rosberg,Nico Rosberg,Mercedes,12,9,Finished,2.0,dry,mixed,2013-11-17,14.0,1:38.743,1:38.364,,3
2013,18,United States Grand Prix,Circuit of the Americas,USA,Button,Jenson Button,McLaren,15,10,Finished,1.0,dry,mixed,2013-11-17,13.0,1:38.588,1:38.217,,5
2013,18,United States Grand Prix,Circuit of the Americas,USA,Ricciardo,Daniel Ricciardo,Toro Rosso,10,11,Finished,0.0,dry,mixed,2013-11-17,11.0,1:38.882,1:38.131,,-1
2013,18,United States Grand Prix,Circuit of the Americas,USA,Vergne,Jean-Éric Vergne,Toro Rosso,14,12,Finished,0.0,dry,mixed,2013-11-17,16.0,1:38.880,1:38.696,,2
2013,18,United States Grand Prix,Circuit of the Americas,USA,Massa,Felipe Massa,Ferrari,13,13,Finished,0.0,dry,mixed,2013-11-17,15.0,1:39.094,1:38.592,,0
2013,18,United States Grand Prix,Circuit of the Americas,USA,Gutiérrez,Esteban Gutiérrez,Sauber,20,14,Finished,0.0,dry,mixed,2013-11-17,10.0,1:38.082,1:38.031,1:38.034,6
2013,18,United States Grand Prix,Circuit of the Americas,USA,Kovalainen,Heikki Kovalainen,Lotus F1,8,15,Finished,0.0,dry,mixed,2013-11-17,8.0,1:38.375,1:38.078,1:37.715,-7
2013,18,United States Grand Prix,Circuit of the Americas,USA,di Resta,Paul di Resta,Force India,11,16,Finished,0.0,dry,mixed,2013-11-17,12.0,1:38.894,1:38.139,,-5
2013,18,United States Grand Prix,Circuit of the Americas,USA,Maldonado,Pastor Maldonado,Williams,17,17,+1 Lap,0.0,dry,mixed,2013-11-17,18.0,1:39.351,,,0
2013,18,United States Grand Prix,Circuit of the Americas,USA,Bianchi,Jules Bianchi,Marussia,19,18,+1 Lap,0.0,dry,mixed,2013-11-17,20.0,1:40.528,,,1
2013,18,United States Grand Prix,Circuit of the Americas,USA,van der Garde,Giedo van der Garde,Caterham,18,19,+1 Lap,0.0,dry,mixed,2013-11-17,19.0,1:40.491,,,-1
2013,18,United States Grand Prix,Circuit of the Americas,USA,Pic,Charles Pic,Caterham,22,20,+1 Lap,0.0,dry,mixed,2013-11-17,21.0,1:40.596,,,2
2013,18,United States Grand Prix,Circuit of the Americas,USA,Chilton,Max Chilton,Marussia,21,21,+2 Laps,0.0,dry,mixed,2013-11-17,22.0,1:41.401,,,0
2013,18,United States Grand Prix,Circuit of the Americas,USA,Sutil,Adrian Sutil,Force India,16,22,Accident,0.0,dry,mixed,2013-11-17,17.0,1:39.250,,,-6
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Vettel,Sebastian Vettel,Red Bull,1,1,Finished,25.0,dry,mixed,2013-11-24,1.0,1:25.381,1:26.420,1:26.479,0
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Webber,Mark Webber,Red Bull,4,2,Finished,18.0,dry,mixed,2013-11-24,4.0,1:26.689,1:26.963,1:27.572,2
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Alonso,Fernando Alonso,Ferrari,3,3,Finished,15.0,dry,mixed,2013-11-24,3.0,1:26.656,1:26.590,1:27.539,0
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Button,Jenson Button,McLaren,14,4,Finished,12.0,dry,mixed,2013-11-24,15.0,1:26.398,1:28.308,,10
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Rosberg,Nico Rosberg,Mercedes,2,5,Finished,10.0,dry,mixed,2013-11-24,2.0,1:25.556,1:26.626,1:27.102,-3
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Pérez,Sergio Pérez,McLaren,19,6,Finished,8.0,dry,mixed,2013-11-24,14.0,1:26.741,1:28.269,,13
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Massa,Felipe Massa,Ferrari,9,7,Finished,6.0,dry,mixed,2013-11-24,9.0,1:26.817,1:27.049,1:28.109,2
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Hülkenberg,Nico Hülkenberg,Sauber,10,8,Finished,4.0,dry,mixed,2013-11-24,10.0,1:26.071,1:27.441,1:29.582,2
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Hamilton,Lewis Hamilton,Mercedes,5,9,Finished,2.0,dry,mixed,2013-11-24,5.0,1:25.342,1:26.698,1:27.677,-4
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Ricciardo,Daniel Ricciardo,Toro Rosso,7,10,+1 Lap,1.0,dry,mixed,2013-11-24,7.0,1:27.209,1:27.078,1:28.052,-3
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,di Resta,Paul di Resta,Force India,12,11,+1 Lap,0.0,dry,mixed,2013-11-24,12.0,1:26.275,1:27.798,,1
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Gutiérrez,Esteban Gutiérrez,Sauber,17,12,+1 Lap,0.0,dry,mixed,2013-11-24,18.0,1:27.455,,,5
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Sutil,Adrian Sutil,Force India,15,13,+1 Lap,0.0,dry,mixed,2013-11-24,16.0,1:26.874,1:28.586,,2
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Kovalainen,Heikki Kovalainen,Lotus F1,11,14,+1 Lap,0.0,dry,mixed,2013-11-24,11.0,1:26.266,1:27.456,,-3
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Vergne,Jean-Éric Vergne,Toro Rosso,8,15,+1 Lap,0.0,dry,mixed,2013-11-24,8.0,1:27.124,1:27.363,1:28.081,-7
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Maldonado,Pastor Maldonado,Williams,16,16,+1 Lap,0.0,dry,mixed,2013-11-24,17.0,1:27.367,,,0
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Bianchi,Jules Bianchi,Marussia,21,17,+2 Laps,0.0,dry,mixed,2013-11-24,21.0,1:28.366,,,4
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,van der Garde,Giedo van der Garde,Caterham,20,18,+2 Laps,0.0,dry,mixed,2013-11-24,20.0,1:28.320,,,2
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Chilton,Max Chilton,Marussia,22,19,+2 Laps,0.0,dry,mixed,2013-11-24,22.0,1:28.950,,,3
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Pic,Charles Pic,Caterham,18,20,Mechanical,0.0,dry,mixed,2013-11-24,19.0,1:27.843,,,-2
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Bottas,Valtteri Bottas,Williams,13,21,Accident,0.0,dry,mixed,2013-11-24,13.0,1:26.790,1:27.954,,-8
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Grosjean,Romain Grosjean,Lotus F1,6,22,Engine,0.0,dry,mixed,2013-11-24,6.0,1:26.453,1:26.161,1:27.737,-16
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Rosberg,Nico Rosberg,Mercedes,3,1,Finished,25.0,dry,mixed,2014-03-16,3.0,1:32.564,1:42.264,1:44.595,2
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Magnussen,Kevin Magnussen,McLaren,4,2,Finished,18.0,dry,mixed,2014-03-16,4.0,1:30.949,1:43.247,1:45.745,2
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Button,Jenson Button,McLaren,10,3,Finished,15.0,dry,mixed,2014-03-16,11.0,1:31.396,1:44.437,,7
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Alonso,Fernando Alonso,Ferrari,5,4,Finished,12.0,dry,mixed,2014-03-16,5.0,1:31.388,1:42.805,1:45.819,1
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Bottas,Valtteri Bottas,Williams,15,5,Finished,10.0,dry,mixed,2014-03-16,10.0,1:31.601,1:43.852,1:48.147,10
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Hülkenberg,Nico Hülkenberg,Force India,7,6,Finished,8.0,dry,mixed,2014-03-16,7.0,1:33.893,1:43.658,1:46.030,1
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Räikkönen,Kimi Räikkönen,Ferrari,11,7,Finished,6.0,dry,mixed,2014-03-16,12.0,1:32.439,1:44.494,,4
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Vergne,Jean-Éric Vergne,Toro Rosso,6,8,Finished,4.0,dry,mixed,2014-03-16,6.0,1:33.488,1:43.849,1:45.864,-2
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kvyat,Daniil Kvyat,Toro Rosso,8,9,Finished,2.0,dry,mixed,2014-03-16,8.0,1:33.777,1:44.331,1:47.368,-1
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Pérez,Sergio Pérez,Force India,16,10,Finished,1.0,dry,mixed,2014-03-16,16.0,1:34.141,1:47.293,,6
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sutil,Adrian Sutil,Sauber,13,11,+1 Lap,0.0,dry,mixed,2014-03-16,14.0,1:33.673,1:45.655,,2
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Gutiérrez,Esteban Gutiérrez,Sauber,20,12,+1 Lap,0.0,dry,mixed,2014-03-16,19.0,1:35.117,,,8
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Chilton,Max Chilton,Marussia,17,13,+2 Laps,0.0,dry,mixed,2014-03-16,17.0,1:34.293,,,4
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Bianchi,Jules Bianchi,Marussia,18,14,+8 Laps,0.0,dry,mixed,2014-03-16,18.0,1:34.794,,,4
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Grosjean,Romain Grosjean,Lotus F1,22,15,ERS,0.0,dry,mixed,2014-03-16,21.0,1:36.993,,,7
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Maldonado,Pastor Maldonado,Lotus F1,21,16,ERS,0.0,dry,mixed,2014-03-16,22.0,,,,5
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Ericsson,Marcus Ericsson,Caterham,19,17,Oil pressure,0.0,dry,mixed,2014-03-16,20.0,1:35.157,,,2
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Vettel,Sebastian Vettel,Red Bull,12,18,Engine,0.0,dry,mixed,2014-03-16,13.0,1:31.931,1:44.688,,-6
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Hamilton,Lewis Hamilton,Mercedes,1,19,Engine,0.0,dry,mixed,2014-03-16,1.0,1:31.699,1:42.890,1:44.231,-18
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Massa,Felipe Massa,Williams,9,20,Collision,0.0,dry,mixed,2014-03-16,9.0,1:31.228,1:44.242,1:48.079,-11
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kobayashi,Kamui Kobayashi,Caterham,14,21,Collision,0.0,dry,mixed,2014-03-16,15.0,1:34.274,1:45.867,,-7
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Ricciardo,Daniel Ricciardo,Red Bull,2,22,Disqualified,0.0,dry,mixed,2014-03-16,2.0,1:30.775,1:42.295,1:44.548,-20
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Hamilton,Lewis Hamilton,Mercedes,1,1,Finished,25.0,dry,mixed,2014-03-30,1.0,1:57.202,1:59.041,1:59.431,0
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Rosberg,Nico Rosberg,Mercedes,3,2,Finished,18.0,dry,mixed,2014-03-30,3.0,1:57.183,1:59.445,2:00.050,1
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Vettel,Sebastian Vettel,Red Bull,2,3,Finished,15.0,dry,mixed,2014-03-30,2.0,1:57.654,1:59.399,1:59.486,-1
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Alonso,Fernando Alonso,Ferrari,4,4,Finished,12.0,dry,mixed,2014-03-30,4.0,1:58.889,2:01.356,2:00.175,0
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Hülkenberg,Nico Hülkenberg,Force India,7,5,Finished,10.0,dry,mixed,2014-03-30,7.0,1:58.883,2:00.839,2:01.712,2
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Button,Jenson Button,McLaren,10,6,Finished,8.0,dry,mixed,2014-03-30,10.0,2:00.889,2:01.810,2:04.053,4
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Massa,Felipe Massa,Williams,13,7,Finished,6.0,dry,mixed,2014-03-30,13.0,2:00.047,2:02.460,,6
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Bottas,Valtteri Bottas,Williams,18,8,Finished,4.0,dry,mixed,2014-03-30,15.0,1:59.709,2:02.756,,10
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Magnussen,Kevin Magnussen,McLaren,8,9,+1 Lap,2.0,dry,mixed,2014-03-30,8.0,2:00.356,2:02.094,2:02.213,-1
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Kvyat,Daniil Kvyat,Toro Rosso,11,10,+1 Lap,1.0,dry,mixed,2014-03-30,11.0,2:01.175,2:02.351,,1
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Grosjean,Romain Grosjean,Lotus F1,15,11,+1 Lap,0.0,dry,mixed,2014-03-30,16.0,2:00.202,2:02.885,,4
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Räikkönen,Kimi Räikkönen,Ferrari,6,12,+1 Lap,0.0,dry,mixed,2014-03-30,6.0,1:59.257,2:01.532,2:01.218,-6
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Kobayashi,Kamui Kobayashi,Caterham,20,13,+1 Lap,0.0,dry,mixed,2014-03-30,20.0,2:03.595,,,7
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Ericsson,Marcus Ericsson,Caterham,22,14,+2 Laps,0.0,dry,mixed,2014-03-30,22.0,2:04.407,,,8
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Chilton,Max Chilton,Marussia,21,15,+2 Laps,0.0,dry,mixed,2014-03-30,21.0,2:04.388,,,6
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Ricciardo,Daniel Ricciardo,Red Bull,5,16,Technical,0.0,dry,mixed,2014-03-30,5.0,1:58.913,2:00.147,2:00.541,-11
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Gutiérrez,Esteban Gutiérrez,Sauber,12,17,Gearbox,0.0,dry,mixed,2014-03-30,12.0,2:01.134,2:02.369,,-5
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Sutil,Adrian Sutil,Sauber,17,18,Electrical,0.0,dry,mixed,2014-03-30,18.0,2:02.131,,,-1
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Vergne,Jean-Éric Vergne,Toro Rosso,9,19,Power Unit,0.0,dry,mixed,2014-03-30,9.0,2:01.689,2:02.096,2:03.078,-10
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Bianchi,Jules Bianchi,Marussia,19,20,Brakes,0.0,dry,mixed,2014-03-30,19.0,2:02.702,,,-1
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Maldonado,Pastor Maldonado,Lotus F1,16,21,Engine,0.0,dry,mixed,2014-03-30,17.0,2:02.074,,,-5
2014,2,Malaysian Grand Prix,Sepang International Circuit,Malaysia,Pérez,Sergio Pérez,Force India,14,22,Withdrew,0.0,dry,mixed,2014-03-30,14.0,2:00.076,2:02.511,,-8
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Hamilton,Lewis Hamilton,Mercedes,2,1,Finished,25.0,mixed,high_speed,2014-04-06,2.0,1:35.323,1:33.872,1:33.464,1
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Rosberg,Nico Rosberg,Mercedes,1,2,Finished,18.0,mixed,high_speed,2014-04-06,1.0,1:35.439,1:33.708,1:33.185,-1
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Pérez,Sergio Pérez,Force India,4,3,Finished,15.0,mixed,high_speed,2014-04-06,5.0,1:34.998,1:34.747,1:34.346,1
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Ricciardo,Daniel Ricciardo,Red Bull,13,4,Finished,12.0,mixed,high_speed,2014-04-06,3.0,1:36.220,1:34.592,1:34.051,9
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Hülkenberg,Nico Hülkenberg,Force India,11,5,Finished,10.0,mixed,high_speed,2014-04-06,12.0,1:34.874,1:35.116,,6
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Vettel,Sebastian Vettel,Red Bull,10,6,Finished,8.0,mixed,high_speed,2014-04-06,11.0,1:35.549,1:34.985,,4
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Massa,Felipe Massa,Williams,7,7,Finished,6.0,mixed,high_speed,2014-04-06,8.0,1:35.085,1:34.842,1:34.511,0
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Bottas,Valtteri Bottas,Williams,3,8,Finished,4.0,mixed,high_speed,2014-04-06,4.0,1:34.934,1:34.842,1:34.247,-5
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Alonso,Fernando Alonso,Ferrari,9,9,Finished,2.0,mixed,high_speed,2014-04-06,10.0,1:35.251,1:34.723,1:34.992,0
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Räikkönen,Kimi Räikkönen,Ferrari,5,10,Finished,1.0,mixed,high_speed,2014-04-06,6.0,1:35.234,1:34.925,1:34.368,-5
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kvyat,Daniil Kvyat,Toro Rosso,12,11,Finished,0.0,mixed,high_speed,2014-04-06,13.0,1:35.395,1:35.145,,1
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Grosjean,Romain Grosjean,Lotus F1,16,12,Finished,0.0,mixed,high_speed,2014-04-06,16.0,1:36.654,1:35.908,,4
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Chilton,Max Chilton,Marussia,21,13,Finished,0.0,mixed,high_speed,2014-04-06,22.0,1:37.913,,,8
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Maldonado,Pastor Maldonado,Lotus F1,17,14,Finished,0.0,mixed,high_speed,2014-04-06,17.0,1:36.663,,,3
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Kobayashi,Kamui Kobayashi,Caterham,18,15,Finished,0.0,mixed,high_speed,2014-04-06,19.0,1:37.085,,,3
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Bianchi,Jules Bianchi,Marussia,19,16,+1 Lap,0.0,mixed,high_speed,2014-04-06,20.0,1:37.310,,,3
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Button,Jenson Button,McLaren,6,17,Clutch,0.0,mixed,high_speed,2014-04-06,7.0,1:35.699,1:34.714,1:34.387,-11
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Magnussen,Kevin Magnussen,McLaren,8,18,Clutch,0.0,mixed,high_speed,2014-04-06,9.0,1:35.288,1:34.904,1:34.712,-10
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Gutiérrez,Esteban Gutiérrez,Sauber,15,19,Collision,0.0,mixed,high_speed,2014-04-06,15.0,1:36.567,1:35.891,,-4
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Ericsson,Marcus Ericsson,Caterham,20,20,Retired,0.0,mixed,high_speed,2014-04-06,21.0,1:37.875,,,0
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Vergne,Jean-Éric Vergne,Toro Rosso,14,21,Retired,0.0,mixed,high_speed,2014-04-06,14.0,1:35.815,1:35.286,,-7
2014,3,Bahrain Grand Prix,Bahrain International Circuit,Bahrain,Sutil,Adrian Sutil,Sauber,22,22,Collision,0.0,mixed,high_speed,2014-04-06,18.0,1:36.840,,,0
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Hamilton,Lewis Hamilton,Mercedes,1,1,Finished,25.0,dry,mixed,2014-04-20,1.0,1:55.516,1:54.029,1:53.860,0
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Rosberg,Nico Rosberg,Mercedes,4,2,Finished,18.0,dry,mixed,2014-04-20,4.0,1:56.058,1:55.294,1:55.143,2
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Alonso,Fernando Alonso,Ferrari,5,3,Finished,15.0,dry,mixed,2014-04-20,5.0,1:56.961,1:55.765,1:55.637,2
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Ricciardo,Daniel Ricciardo,Red Bull,2,4,Finished,12.0,dry,mixed,2014-04-20,2.0,1:56.641,1:55.302,1:54.455,-2
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Vettel,Sebastian Vettel,Red Bull,3,5,Finished,10.0,dry,mixed,2014-04-20,3.0,1:55.926,1:54.499,1:54.960,-2
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Hülkenberg,Nico Hülkenberg,Force India,8,6,Finished,8.0,dry,mixed,2014-04-20,8.0,1:55.913,1:56.847,1:56.366,2
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Bottas,Valtteri Bottas,Williams,7,7,Finished,6.0,dry,mixed,2014-04-20,7.0,1:56.501,1:56.253,1:56.282,0
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Räikkönen,Kimi Räikkönen,Ferrari,11,8,Finished,4.0,dry,mixed,2014-04-20,11.0,1:58.279,1:56.860,,3
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Pérez,Sergio Pérez,Force India,16,9,Finished,2.0,dry,mixed,2014-04-20,16.0,1:58.362,1:58.264,,7
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Kvyat,Daniil Kvyat,Toro Rosso,13,10,+1 Lap,1.0,dry,mixed,2014-04-20,13.0,1:57.261,1:57.289,,3
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Button,Jenson Button,McLaren,12,11,+1 Lap,0.0,dry,mixed,2014-04-20,12.0,1:57.783,1:56.963,,1
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Vergne,Jean-Éric Vergne,Toro Rosso,9,12,+1 Lap,0.0,dry,mixed,2014-04-20,9.0,1:57.477,1:56.584,1:56.773,-3
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Magnussen,Kevin Magnussen,McLaren,15,13,+1 Lap,0.0,dry,mixed,2014-04-20,15.0,1:57.369,1:57.675,,2
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Maldonado,Pastor Maldonado,Lotus F1,22,14,+1 Lap,0.0,dry,mixed,2014-04-20,22.0,,,,8
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Massa,Felipe Massa,Williams,6,15,+1 Lap,0.0,dry,mixed,2014-04-20,6.0,1:56.850,1:56.757,1:56.147,-9
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Gutiérrez,Esteban Gutiérrez,Sauber,17,16,+1 Lap,0.0,dry,mixed,2014-04-20,17.0,1:58.988,,,1
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Bianchi,Jules Bianchi,Marussia,19,17,+1 Lap,0.0,dry,mixed,2014-04-20,19.0,1:59.326,,,2
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Kobayashi,Kamui Kobayashi,Caterham,18,18,+1 Lap,0.0,dry,mixed,2014-04-20,18.0,1:59.260,,,0
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Chilton,Max Chilton,Marussia,21,19,+2 Laps,0.0,dry,mixed,2014-04-20,21.0,2:00.865,,,2
